from_user,text,created_at
samahhusien,بفرض صحة خبر اعتراف #ابو_اسماعيل بانه لم يكن يعلم ان امه امريكية .. ماذا سيقول فى سب و قذف لجنة الانتخابات ؟ .. ورطة #حازمون ضخمة جدا,18/04/2012 23:17
mEliEgY,"اللي هيشارك بكره في جمعه تقرير المصير , يبقي بيقدم خدمه جليله لل اولاد #ابو_اسماعيل و للاخوان طبعااا , بطلوا هبل بقه وفوقوا #egypt #tahrir",18/04/2012 23:20
zaplo7_afandy,"TOKTOK maktob 3aleh ""mamno3 rokob welad abo isma3el"" la2eto 3and kobry el mandara :D #ابو_اسماعيل #tahrir #25jan #egypt http://t.co/qUUXMzdS",18/04/2012 23:23
_7enzy_,المشكلة ان #ابو_اسماعيل زنق نفسه و ماسابش منفد يهرب منه,18/04/2012 23:25
_11022011,واحد من #حازمون عاوزنى كل كلمه اقولها ع #ابو_اسماعيل تكون مدعومه بفيديو من يوتيوب .. الناس دى كانت بيترضع ايه؟؟ خره,18/04/2012 23:27
Al_Ziaan,زعفراااااااان ..... http://t.co/aZhi7wmS #ابو_اسماعيل #tahrir #egypt,18/04/2012 23:27
doniayoussef1,"هذا الطفل من ادرك اللحظه الفارقه,,,,,,,,,, http://t.co/DoJK78V0 #tahrir #egypt #ابو_اسماعيل #alextweetup",18/04/2012 23:31
zoma1000,أنصار أبو إسماعيل يرفعون «السيف» و«المصحف» ويهتفون«حي على الجهاد» أمام العليا للانتخابات |  http://t.co/QqTF7loj #ابو_اسماعيل #حازمون,18/04/2012 23:36
S600H,"{{  لم أكن أنتوى !!!! ,,,,, لم أكن أعلم !!!!  }} &gt;&gt;&gt; معادلة متكاملة الاطراف ... اتفووووه.#tahrir #egypt #25jan #ابو_اسماعيل #مصر #alex",18/04/2012 23:37
salahagamy,#حازمون الصبح وبلطجيه بليل #ابو_اسماعيل http://t.co/MfWjS8co \n#egypt #tahrir,18/04/2012 23:42
bebo_pharmacy,طيب #ابو_اسماعيل وصله خبر الراجل اللى شنق نفسه بسبب استبعاده من الانتخابات ؟,18/04/2012 23:46
ALaa_ELSheikh,هل معقول ان تحيل اللجنة #ابو_اسماعيل الي النيابة بشأن الدعاية الانتخابية وتتجاهل عمر سليمان الذي زور ٣٠٠٠ توكيل منهم ٩٦٩ توكيلأ في اسيوط فقط,18/04/2012 23:49
marwazmaged,"سبحان الله القدر يقف في وجه #ابو_اسماعيل !! نتيجة 20 إبريل مكتوب عليها بالصدفة ""الساكت عن الحق شيطان اخرس "" http://t.co/6jUX35VH",19/04/2012 00:00
DinaYossry,"ﻭﻻﺩ #ﺍﺑﻮﺍﺳﻤﺎﻋﻴﻞ ﻳﻌﻠﻨﻮﻥ ﻏﺪﺍ ﻳﻮﻡ ""ﺍﻟﺒﻴﻌﻪ "" ﻵﻣﻴﺮ ﺍﻵﻣﻪ ﺍﻟﺨﻠﻴﻔﻪ "" #ﺍﺑﻮ_ﺍﺳﻤﺎﻋﻴﻞ "" ... ""ﺃﺣﺎ "" ﺃﻛﺎﺑﺘﻦ",19/04/2012 00:01
Osama_UA,"أجمد حاجه دلوقتي ان اللي بيدافع عن مهزلة كوبري أكتوبر هما نفسهم اللي من يومين بيهاجموا ولاد #ابو_اسماعيل ,اصل التاني اعتصام بدقون وده بسجاير",19/04/2012 00:08
mariamnashaat,RT @Ell1988: #حازمون الصبح وبلطجيه بليل #ابو_اسماعيل http://t.co/MfWjS8co \n#egypt #tahrir,19/04/2012 00:10
asmaaelashkar,#مصر #سؤال هل هناك علاقه بين خروج #ابو_اسماعيل ودخول مليار دولار سعوديه الي مصر في 1 مايو ؟!,19/04/2012 00:11
mutsami7,#مباشر #مصر | #الرئيس\n#ابو_اسماعيل\n\nالدعوة السلفية بالإسكندرية تطالب كافة القوى بضبط النفس فى مليونية الجمعة... http://t.co/ffP6iGtg,19/04/2012 00:14
DianaEssam,RT @ahmedbadgley: #مصر #سؤال هل هناك علاقه بين خروج #ابو_اسماعيل ودخول مليار دولار سعوديه الي مصر في 1 مايو ؟!,19/04/2012 00:17
salism,انتحر مبلط 59 عاما من أعلي كوبري عباس بالجيزة ، علق نفسه في حبل طوله 15 مترا وألقي..#ابو_اسماعيل,19/04/2012 00:15
Wahbk,@SToubar آمال #ابو_اسماعيل  يعمل أية بقا,19/04/2012 00:18
H_i_n_D_,#ابو_اسماعيل رفع قضيه يا جدعاااااااااااااااااااااااااااان DD=,19/04/2012 00:20
am_nady,#ابو_اسماعيل على #قناة_المحور الان ! #Egypt,19/04/2012 00:21
Haniiiiiz,“@_Khaled___: الكدب ملوش رجلين بس ممكن يطلع له دقن” #حازمون #ابو_اسماعيل,19/04/2012 00:22
_AmrKamel_,http://t.co/n1q5kXhC كمان #ابو_اسماعيل  طلع أخوان و مخبي علينا وما خفى كان اعظم #presidentegypt #ابو_اسماعيل #الرئاسة,19/04/2012 00:22
moamenmagdy9,RT @Ayassen_eg: مفاجأة في التناقض بين استعلام لجنة الرئاسة ورد الخارجية تبطل حجة لجنة الانتخابات #ابو_اسماعيل #حازمون #ابو_الفتوح http://t.co/aE3FuPiV,19/04/2012 00:22
Da_Bombony,"RT @Ayassen_eg: إلى كل من قالو #ابو_اسماعيل كذاب "" تذكرو اننا نختلف على اوراق موجودة لدى خصم مشترك"" ويكفيكم عار انكم صدقتم الخصم .",19/04/2012 00:26
Sb3awy_elgn,https://t.co/4pHM00oC يا جدعان شكلهم ولاد #ابو_اسماعيل اللي ورا حركه الكوبري دي  #april20 #tahrir,19/04/2012 00:29
Nurhankhalid,ابو اسماعيل بيهوهو علي النهار مع محمود سعد #ابو_اسماعيل,19/04/2012 00:31
MonyChehab,#عاجل  ابو اسماعيل مع محمود سعد على قناة النهار الان #ابو_اسماعيل,19/04/2012 00:37
asmaabdelaziz,موضوع #ابو_اسماعيل دة كله سببه الجماعة الاسلامية.. ماهم لو كانو رشحوالزمر كان زمان اللجنة حلفت ميت يمين ان أم حازم مصرية!!,19/04/2012 00:37
ZankaloOoN,#عاجل ابو اسماعيل ينفى مجددا مع محمود سعد حصول والدته على الجنسية الامريكية ويؤكد ان الاوراق غير مختومة وبلا اختام #ابو_اسماعيل #حازمون,19/04/2012 00:39
momenmsalem,@mo7amed7ussein ماااااشي ياعم الشيخ..الاوراق دي مزوره وامريكا..واوباما متأمرين عليك..فين بقي ..ام الباسبور المصري؟؟#ابو_اسماعيل #حازمون,19/04/2012 00:45
nada_aaziz,شكلها كدا ولاد #ابو_اسماعيل !! يخربيت الغباوه بجد,19/04/2012 00:59
maiAbdeldayem,#ابو_اسماعيل #حازمون عم الشيخ..معيش انصاره كذبه سخيفه..وياخوفي يكون هو كمان صدقها,19/04/2012 01:00
ahmedhussin98,#ابو_اسماعيل #حازمون لا تذايد علينا يابو اسماعيل لست اكثر منا ..هطلا وكذبا وعيشا في الاوهام....امك امريكانيه #خلصنا_خلاص,19/04/2012 01:12
posy2love,#عاجل حازم صلاح ابو اسماعيل مازال يصر ان الاوراق بلا اختام وغير صادرة عن اى جهة رسمية يمكن ان يعتد بها #ابو_اسماعيل #حازمون,19/04/2012 01:14
shima_zekry,انا مع ابو اسماعيل مش مهم ان الابوين يحملوا جنسية اخرى ولكن يجب ان يمنع من كان فى عائلته شخص يحمل جنسية اخرى وليس الابوين فقط #ابو_اسماعيل,19/04/2012 01:14
Eabdelaleem,يا جماعه لازم تفتحوا قناة النهااااااااااااااااااااااااااااااار بسرعاااااااااااااااااااااااااااااااا #حازم #ابو_اسماعيل,19/04/2012 01:14
Ameera2512011,((( حازم صلاح ابو اسماعيل معندوش ثبات انفعالى طيب والنبى ازاى عايز يبقى رئيس ده انت كنت هتلبسنا فى الحيط ))) #ابو_اسماعيل #حازمون #مصر,19/04/2012 01:14
kafarghaly,حازم ابو اسماعيل لسه بيفتي وأخواته في امريكا مش عارفين بيكذب ليه وبيشخط في محمود سعد أنا مش عارفه ليه ما بيقفلش الخط #ابو_اسماعيل صداع,19/04/2012 01:14
EL3WARY,@violin_queen هو مش #ابو_اسماعيل  غار فدهيه بقا وخلاص ولا أية,19/04/2012 01:17
nabilelhalfawy,#Egypt #Tahrir #Jan25 #EgyPresident #EgyElections #EgyPresElec #ابو_اسماعيل #حازمون    إشترينا تراما,19/04/2012 01:17
blueroseash,#حازم #ابو_اسماعيل يو الاثنين هيبان حاجات مهمه,19/04/2012 01:17
OmarAfify,#ابو_اسماعيل ابن الوسخة ده ماكينة كذب !! مش راضي يبطل كدب !! يخرب بيت أبوه !!!,19/04/2012 01:17
Mimiihab,مش قادرة اصدق كلام ابو اسماعيل ده حواديت قبل النوم كاذب ومراوغ #ابو_اسماعيل,19/04/2012 01:17
SamiaRaouf,"عاجل ..مناظرة هاتفية بين د.حازم صلاح والمستشار حاتم بجاتو الآن على ""النهار"" #salafy #tahrir #egypt #حازمون #تحرير #سلفي #ابو_اسماعيل",19/04/2012 01:20
Tarekmohee,انا اكذب اذا انا موجود #ابو_اسماعيل,19/04/2012 01:20
shereinhassan,قالك البطل حازم صلاح #ابو_اسماعيل !!!,19/04/2012 01:20
Moustaafaa,#ابو_اسماعيل الكداب بيقول يوم الاثنين حنسمع اخبار تسرنا !! الراجل ده مش طبيعي !!,19/04/2012 01:20
AhmedZakariaH,محمود سعد زعلان ان ابو اسماعيل زعق فيه طب ما  الخط يتقطع  بدل الهبل الي سمعناه #ابو_اسماعيل #هبل,19/04/2012 01:19
mohammad3shry,برضه مصرين ان اللي قفلوا كوبري اكتوبر انصار #ابو_اسماعيل \n#alnahartv @Akhralnahar,19/04/2012 01:19
minagwilliam,@lamees881 هشام الشال صاحب صفحة الغضب الثانية هوالداعي لغلق كوبري اكتوبر مش انصار #ابو_اسماعيل,19/04/2012 01:19
FreedomViper,تحيه خالصه من القلب للماده 28 من الاعلان الدستورى التى حرمتنا من الجبهز حازم ابو اسماعيل (سمعه) معلش ياسمعه #حازمون #ابو_اسماعيل #مصر,19/04/2012 01:19
Zeiinahmed,ولاد ابو اسماعيل بيولعوا شماريخ 1 هاهاها\n#حازمون\n#ابو_اسماعيل\n#Egypt\n#NoSCAF\n#Apr20,19/04/2012 01:19
E_shaar,علي كده بكره الهتاف هيبقا..لابس جلبيه بيضا وبحب ابواسماعيل..الست نوال مصريا وهنتخب ابو اسماعيل 2\n#حازمون\n#ابو_اسماعيل,19/04/2012 01:24
nadaibrahim102,لو معاك موبايل ممكن تتأكد بنفسك ان الورق متفبرك #ابو_اسماعيل #الزحف_الثوري\n تزوير باركود طلب جواز السفر http://t.co/cVr4YsIc via @youtube,19/04/2012 01:23
3alaa1990,#ابو_اسماعيل وانت ليه مقدمتش الجرين كارد فى التظلم وانت عارف ان دى آخر فرصة ليك تبقى رئيس!,19/04/2012 01:23
H0BBaa,#ابو_اسماعيل بعد ما مات جابوله 5 ملايكة أتنين بيحاسبوه و3 بيقنعوه أن امه أمريكية #سلفي #Salafi,19/04/2012 01:23
MFaroukSaleh,RT @Sarah_AboZeid: #ابو_اسماعيل بعد ما مات جابوله 5 ملايكة أتنين بيحاسبوه و3 بيقنعوه أن امه أمريكية #سلفي #Salafi,19/04/2012 01:23
AmiraFarid2,#حازمون ربنا يهديك يا #ابو_اسماعيل وتعقل كده وتبطل شغل المراهقة وممارسة العادة السرية السياسية ده....1,19/04/2012 01:23
SubZeroHA,مصدر بالداخلية: أنصار أبو إسماعيل المتسببون في قطع كوبري أكتوبر    #ابو_اسماعيل #حازمون,19/04/2012 01:31
ayoubdlunatic,RT @majed_it: حسب القانون المصري يمنع ترشيح اي مصري للرئاسة من  ابوب أو أم  لا يحملوا الجنسية المصرية #مصر #ابو_اسماعيل #النور #هزلت,19/04/2012 01:31
PhoebeMagdy,RT @Ma7rosa: #Cairo #Giza #مصر #حازمون \nنوارة نجم تنبه الى أن من يغلق الان كوبري اكتوبر ليسوا أنصار #حازم صلاح #ابو_اسماعيل... http://t.co/xu0VcyjF,19/04/2012 01:31
m_safa,#Cairo #Giza #مصر #حازمون \nنوارة نجم تنبه الى أن من يغلق الان كوبري اكتوبر ليسوا أنصار #حازم صلاح #ابو_اسماعيل... http://t.co/xu0VcyjF,19/04/2012 01:31
AnniShahin,RT @sama_elshazly: بجاتو ناقص يحلف بالطلاق ان ابو اسماعيل امه اميريكيه #ابو_اسماعيل,19/04/2012 01:31
NOUR47024798,بجاتو ناقص يحلف بالطلاق ان ابو اسماعيل امه اميريكيه #ابو_اسماعيل,19/04/2012 01:40
Monayasso,#Egypt #Tahrir #Jan25 #EgyPresident #EgyElections #EgyPresElec #ابو_اسماعيل #حازمون سنلبس خيارا,19/04/2012 01:42
3klmhwy,قطعوا الكوبري ولاد #ابو_اسماعيل,19/04/2012 01:42
cehamchahin,يا شيخ من الاخر لو صادق هات برهانك #ابو_اسماعيل,19/04/2012 01:42
Mohannad06,والله عيب اللي بيحصل ده!! يقطعوا الطريق يعني ايه؟؟!! انا مش بلوم حد في اللي بيحصل الا الشيخ #ابو_اسماعيل,19/04/2012 01:42
Rana_Mahfouz,#ابو_اسماعيل ابن زيفا ؟,19/04/2012 01:42
SueElHanem,ربنا يأخذك يا #ابو_اسماعيل انت و الاربعين حرامي بتوعك الي قعدين عند اللجنة بيندبو حظهم.,19/04/2012 01:42
El_Khaal,برنامج علىالاندرويد ماركت (جوجل) علشان اولاد #ابو_اسماعيل تقدر تتواصل معاه!!!!!!!!,19/04/2012 01:42
HebaLalateef,اخيييييييييييييييييييييييييييييييييييييييييرا #ابو_اسماعيل http://t.co/j5IZW3B6,19/04/2012 01:42
